F1,1.67700e+09,4.18953e+08,1.02546e+09,8.17901e+08,9.58560e+08,2.03594e+09,2.25934e+09,4.69588e+09,8.88262e+08,2.47775e+09,1.39670e+09,4.49847e+08,9.78415e+08,7.22207e+08,3.23877e+09,3.63068e+08,3.38179e+08,1.65289e+08,3.64502e+08,2.03204e+09,1.12881e+08,1.67568e+09,4.87473e+08,8.35576e+07,1.99981e+09,6.45266e+08,5.38504e+08,2.43857e+08,4.69451e+08,4.58441e+09,2.64544e+09,1.69614e+09,1.03286e+09,8.87811e+08,2.65457e+09,5.04299e+08,1.46955e+09,5.25524e+08,9.43451e+08,8.06693e+08,1.55089e+09,2.96810e+09,1.18751e+09,2.20181e+09,2.58801e+09,1.70665e+09,1.69328e+09,9.01243e+08,5.14132e+08,3.41169e+09
F3,3.92082e+04,1.70367e+04,2.70029e+04,2.52266e+04,4.31934e+04,3.42187e+04,4.80996e+04,1.73939e+04,3.94401e+04,4.70318e+04,7.65872e+04,2.90943e+04,4.41918e+04,3.95403e+04,2.29906e+04,2.85456e+04,1.20308e+04,1.99281e+04,3.53812e+04,2.91412e+04,6.92318e+04,3.07967e+04,3.67356e+04,4.69687e+04,3.19963e+04,4.18796e+04,5.77186e+04,2.06335e+04,3.46749e+04,2.88029e+04,5.41904e+04,4.41449e+04,2.93586e+04,2.29707e+04,4.40490e+04,2.66382e+04,3.59810e+04,4.85008e+04,4.14879e+04,2.77448e+04,4.54225e+04,3.57165e+04,3.95048e+04,3.09909e+04,2.90770e+04,5.72232e+04,2.69860e+04,3.08027e+04,1.91126e+04,5.17388e+04
F4,6.49057e+02,6.91801e+02,5.59522e+02,5.09038e+02,5.54906e+02,6.20807e+02,5.35135e+02,7.62825e+02,6.15746e+02,5.30644e+02,5.92941e+02,5.96743e+02,5.74047e+02,6.55445e+02,5.22289e+02,5.12409e+02,5.38005e+02,4.88945e+02,5.33180e+02,5.44094e+02,5.37274e+02,5.36294e+02,6.73438e+02,6.62749e+02,5.34885e+02,5.71435e+02,5.44174e+02,5.18483e+02,5.56645e+02,5.66159e+02,5.32671e+02,5.84096e+02,6.49379e+02,7.92087e+02,5.22779e+02,5.53606e+02,6.59073e+02,5.55395e+02,6.62489e+02,5.58354e+02,5.38448e+02,4.93660e+02,5.52436e+02,5.93026e+02,5.44816e+02,5.24983e+02,5.64797e+02,5.37637e+02,5.37640e+02,5.84400e+02
F5,5.81864e+02,6.30801e+02,6.26176e+02,6.92164e+02,6.70195e+02,6.01317e+02,6.18083e+02,5.58689e+02,7.29949e+02,5.77354e+02,6.06111e+02,7.20473e+02,6.02982e+02,6.23414e+02,5.96952e+02,5.99205e+02,6.27652e+02,6.14190e+02,6.39519e+02,5.97094e+02,6.05430e+02,6.38725e+02,5.81286e+02,5.57129e+02,7.46123e+02,6.08098e+02,6.13272e+02,6.17984e+02,7.19988e+02,6.03532e+02,5.83097e+02,5.78808e+02,5.86133e+02,5.93066e+02,5.88324e+02,6.28400e+02,5.96165e+02,5.91223e+02,5.82499e+02,5.98842e+02,6.52074e+02,5.57124e+02,6.10840e+02,5.86379e+02,5.91385e+02,5.98425e+02,6.02632e+02,6.16715e+02,5.93674e+02,5.67737e+02
F6,6.04116e+02,6.06379e+02,6.05893e+02,6.07299e+02,6.03584e+02,6.06691e+02,6.04247e+02,6.03540e+02,6.09535e+02,6.12026e+02,6.11387e+02,6.08567e+02,6.20524e+02,6.02091e+02,6.09098e+02,6.11593e+02,6.12119e+02,6.07901e+02,6.09769e+02,6.09491e+02,6.04497e+02,6.07084e+02,6.11977e+02,6.06714e+02,6.07443e+02,6.11370e+02,6.15764e+02,6.07613e+02,6.08177e+02,6.15248e+02,6.06265e+02,6.07976e+02,6.06393e+02,6.04306e+02,6.07182e+02,6.18715e+02,6.02016e+02,6.12593e+02,6.03624e+02,6.02446e+02,6.08056e+02,6.10260e+02,6.07429e+02,6.04182e+02,6.06431e+02,6.07129e+02,6.08380e+02,6.11701e+02,6.02886e+02,6.04212e+02
F7,9.88328e+02,8.74856e+02,8.08020e+02,1.01756e+03,9.91617e+02,8.48747e+02,8.37571e+02,8.20548e+02,8.81566e+02,8.15240e+02,8.35710e+02,1.01394e+03,9.37202e+02,9.17044e+02,9.27746e+02,8.24095e+02,8.71315e+02,8.36815e+02,9.16067e+02,9.55379e+02,9.60987e+02,8.68243e+02,9.05051e+02,7.85753e+02,8.59114e+02,8.85809e+02,9.33727e+02,8.06275e+02,8.85565e+02,8.23353e+02,8.70375e+02,8.73497e+02,8.33067e+02,8.72458e+02,8.27806e+02,9.75664e+02,8.43014e+02,9.23106e+02,8.09374e+02,9.05517e+02,8.79257e+02,8.60122e+02,8.49095e+02,8.13106e+02,8.60825e+02,9.48003e+02,9.15728e+02,9.79781e+02,9.53250e+02,8.90207e+02
F8,8.72536e+02,8.65261e+02,8.75816e+02,8.64795e+02,8.86116e+02,9.09497e+02,8.76535e+02,8.89992e+02,8.83540e+02,9.37081e+02,9.13642e+02,8.73570e+02,8.84206e+02,8.48021e+02,1.02384e+03,8.76457e+02,9.89053e+02,8.71416e+02,9.05380e+02,8.83219e+02,8.88005e+02,8.77217e+02,8.51129e+02,8.53758e+02,8.81681e+02,8.85044e+02,1.03579e+03,8.80294e+02,8.97613e+02,8.61147e+02,9.24345e+02,8.78712e+02,9.02218e+02,8.97788e+02,8.45720e+02,8.89191e+02,8.45739e+02,8.87396e+02,1.03650e+03,8.84099e+02,8.82109e+02,8.94416e+02,8.66976e+02,8.69198e+02,8.85407e+02,8.56811e+02,8.81044e+02,9.02077e+02,8.79857e+02,8.79878e+02
F9,3.44599e+03,1.45599e+03,2.13507e+03,1.93565e+03,1.82875e+03,2.91873e+03,2.40208e+03,1.96050e+03,1.88257e+03,1.73696e+03,1.23895e+03,3.85529e+03,1.15102e+03,2.01829e+03,3.42902e+03,1.17016e+03,3.36014e+03,2.22554e+03,2.14587e+03,1.68435e+03,1.89341e+03,1.85451e+03,1.52432e+03,1.55340e+03,2.72102e+03,1.53402e+03,1.43366e+03,2.82226e+03,1.46828e+03,2.22775e+03,1.25203e+03,1.95297e+03,1.62512e+03,1.05281e+03,5.25481e+03,2.34006e+03,1.60556e+03,2.42975e+03,1.79472e+03,1.25152e+03,1.17602e+03,2.07410e+03,1.71156e+03,1.86673e+03,1.78565e+03,2.18516e+03,1.30992e+03,3.84048e+03,1.94646e+03,2.21035e+03
F10,4.65307e+03,7.78722e+03,3.30722e+03,3.62864e+03,4.90810e+03,8.40606e+03,4.79663e+03,8.51541e+03,4.10799e+03,4.98389e+03,3.90375e+03,8.61289e+03,4.89650e+03,3.71009e+03,3.28401e+03,4.54357e+03,4.24214e+03,3.24895e+03,4.44601e+03,4.96729e+03,4.16074e+03,7.57764e+03,4.56276e+03,9.05491e+03,7.84473e+03,4.81279e+03,4.11165e+03,3.95142e+03,4.92552e+03,7.90031e+03,8.24905e+03,4.80241e+03,3.54680e+03,4.76225e+03,4.47179e+03,3.86307e+03,8.73563e+03,3.87762e+03,3.94555e+03,9.03867e+03,4.06657e+03,4.70042e+03,3.63322e+03,2.88466e+03,4.55305e+03,4.27757e+03,3.02100e+03,7.32620e+03,3.97403e+03,4.49260e+03
F11,1.27873e+03,1.28863e+03,2.46480e+03,1.92068e+03,1.94525e+03,1.35386e+03,1.88094e+03,1.91933e+03,1.45926e+03,4.08608e+03,1.65120e+03,1.43785e+03,4.19244e+03,1.37260e+03,1.31880e+03,1.52130e+03,1.55804e+03,1.90749e+03,1.33786e+03,2.01573e+03,1.69078e+03,1.50914e+03,1.58254e+03,1.55250e+03,1.68501e+03,1.43268e+03,1.45772e+03,1.58128e+03,1.28251e+03,1.32181e+03,1.42337e+03,1.31616e+03,1.37598e+03,2.50484e+03,2.34064e+03,1.48750e+03,1.98856e+03,1.58830e+03,1.43594e+03,2.09318e+03,1.30023e+03,3.63070e+03,4.01252e+03,1.56164e+03,1.50422e+03,3.76251e+03,3.52433e+03,1.47739e+03,1.37872e+03,1.27416e+03
