F1,1.28092e-02,1.29059e-02,1.28353e-02,1.27189e-02,1.29605e-02,1.33254e-02,1.27918e-02,1.31900e-02,1.30339e-02,1.29603e-02,1.29364e-02,1.29787e-02,1.30167e-02,1.28256e-02,1.28522e-02,1.28483e-02,1.28516e-02,1.27243e-02,1.27406e-02,1.27972e-02,1.29031e-02,1.26917e-02,1.26736e-02,1.28143e-02,1.28584e-02,1.32801e-02,1.30496e-02,1.27111e-02,1.34960e-02,1.27444e-02,1.27351e-02,1.28829e-02,1.28927e-02,1.27230e-02,1.27878e-02,1.27413e-02,1.27996e-02,1.26891e-02,1.28085e-02,1.30581e-02,1.27393e-02,1.26978e-02,1.27517e-02,1.28101e-02,1.27127e-02,1.27020e-02,1.29596e-02,1.26956e-02,1.27723e-02,1.28602e-02
F2,6.33779e+03,6.48586e+03,6.32055e+03,6.39854e+03,6.31544e+03,6.30013e+03,6.34809e+03,6.32579e+03,6.33197e+03,6.34352e+03,6.33998e+03,6.35589e+03,6.33838e+03,6.36564e+03,6.32286e+03,6.36653e+03,6.36642e+03,6.31563e+03,6.30505e+03,6.31829e+03,6.32308e+03,6.33584e+03,6.39396e+03,6.34678e+03,6.43849e+03,6.41147e+03,6.48791e+03,6.39401e+03,6.43436e+03,6.29917e+03,6.31808e+03,6.37039e+03,6.30564e+03,6.33398e+03,6.39349e+03,6.32050e+03,6.43610e+03,6.35616e+03,6.37077e+03,6.28899e+03,6.37067e+03,6.29520e+03,6.26485e+03,6.35397e+03,6.35359e+03,6.33417e+03,6.39558e+03,6.33153e+03,6.32063e+03,6.39930e+03
F3,1.85096e+00,1.93794e+00,2.04851e+00,1.88370e+00,1.83392e+00,2.05521e+00,1.89642e+00,2.04860e+00,1.83401e+00,1.77086e+00,1.76702e+00,1.96506e+00,2.03966e+00,1.87851e+00,2.05589e+00,1.94480e+00,1.86533e+00,1.83015e+00,1.81827e+00,1.93404e+00,1.86692e+00,1.92811e+00,1.93351e+00,1.79635e+00,1.96849e+00,1.88785e+00,1.86807e+00,2.14068e+00,1.99290e+00,1.99200e+00,1.80027e+00,1.82319e+00,1.75796e+00,1.78816e+00,1.88950e+00,1.90631e+00,1.82119e+00,2.04210e+00,1.80733e+00,2.02506e+00,2.11406e+00,2.11007e+00,1.90175e+00,1.91399e+00,1.80281e+00,1.89920e+00,1.90831e+00,1.88921e+00,1.99696e+00,1.98758e+00
F4,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03,2.99442e+03
F5,2.63915e+02,2.63915e+02,2.63909e+02,2.63925e+02,2.63907e+02,2.63930e+02,2.63924e+02,2.63901e+02,2.63932e+02,2.63915e+02,2.63957e+02,2.63912e+02,2.63923e+02,2.63990e+02,2.63923e+02,2.63909e+02,2.63908e+02,2.63932e+02,2.63952e+02,2.63920e+02,2.63912e+02,2.63914e+02,2.63902e+02,2.63904e+02,2.63925e+02,2.63909e+02,2.63918e+02,2.63978e+02,2.63924e+02,2.63897e+02,2.63915e+02,2.63916e+02,2.63922e+02,2.63922e+02,2.63898e+02,2.63904e+02,2.63904e+02,2.63909e+02,2.63907e+02,2.63933e+02,2.63904e+02,2.63898e+02,2.63903e+02,2.63922e+02,2.63899e+02,2.63912e+02,2.63900e+02,2.63920e+02,2.63920e+02,2.63901e+02
