F1,5.14140e+10,4.74170e+10,4.36583e+10,4.11775e+10,3.84563e+10,3.56570e+10,3.42133e+10,3.24865e+10,3.08017e+10,2.90658e+10,2.74064e+10,2.61114e+10,2.52139e+10,2.42724e+10,2.38183e+10,2.34519e+10,2.28124e+10,2.19375e+10,2.13388e+10,2.04434e+10,2.01807e+10,1.97921e+10,1.89998e+10,1.84469e+10,1.83430e+10,1.77714e+10,1.69735e+10,1.63765e+10,1.62217e+10,1.54713e+10,1.47772e+10,1.45155e+10,1.40902e+10,1.35883e+10,1.32466e+10,1.29482e+10,1.28384e+10,1.25172e+10,1.21473e+10,1.19600e+10,1.16270e+10,1.13166e+10,1.12250e+10,1.09410e+10,1.08153e+10,1.06127e+10,1.02261e+10,9.89592e+09,9.40004e+09,9.15049e+09,9.07191e+09,9.02013e+09,8.67008e+09,8.54289e+09,8.38999e+09,8.32074e+09,8.27259e+09,7.97250e+09,7.91116e+09,7.84457e+09,7.69709e+09,7.52521e+09,7.33809e+09,7.17954e+09,6.97446e+09,6.83500e+09,6.49279e+09,6.41814e+09,6.33437e+09,6.23699e+09,6.10221e+09,5.94109e+09,5.88091e+09,5.78688e+09,5.64358e+09,5.62631e+09,5.58775e+09,5.52163e+09,5.41004e+09,5.33815e+09,5.29607e+09,5.24655e+09,5.08721e+09,4.92270e+09,4.77347e+09,4.61869e+09,4.50295e+09,4.30211e+09,4.20401e+09,4.13773e+09,4.02524e+09,3.99948e+09,3.95214e+09,3.87561e+09,3.81679e+09,3.80823e+09,3.72309e+09,3.64653e+09,3.53761e+09,3.50567e+09,3.37091e+09,3.31425e+09,3.25006e+09,3.23854e+09,3.17569e+09,3.10035e+09,3.03181e+09,2.96552e+09,2.90438e+09,2.83886e+09,2.76139e+09,2.69899e+09,2.64569e+09,2.62375e+09,2.59015e+09,2.53304e+09,2.49087e+09,2.45992e+09,2.41283e+09,2.38204e+09,2.35636e+09,2.31104e+09,2.26268e+09,2.22413e+09,2.17963e+09,2.14560e+09,2.13137e+09,2.11633e+09,2.07612e+09,2.04008e+09,1.99317e+09,1.94920e+09,1.93146e+09,1.89675e+09,1.85103e+09,1.80075e+09,1.77557e+09,1.74814e+09,1.71094e+09,1.66421e+09,1.62507e+09,1.58782e+09,1.55192e+09,1.53592e+09,1.49002e+09,1.45273e+09,1.43774e+09,1.39154e+09,1.35768e+09,1.31693e+09,1.28380e+09,1.23689e+09,1.22393e+09,1.17350e+09,1.13455e+09,1.11335e+09,1.09007e+09,1.07300e+09,1.02137e+09,1.00052e+09,9.77318e+08,9.27740e+08,8.96242e+08,8.74334e+08,8.60004e+08,8.52967e+08,8.29482e+08,8.13682e+08,7.86615e+08,7.60697e+08,7.38968e+08,7.30065e+08,7.12843e+08,6.84038e+08,6.46508e+08,6.36319e+08,5.91994e+08,5.67382e+08,5.58564e+08,5.52489e+08,5.35162e+08,5.12865e+08,4.98223e+08,4.86974e+08,4.76261e+08,4.67125e+08,4.51583e+08,4.40857e+08,4.31379e+08,4.11761e+08,3.94469e+08,3.80157e+08,3.77266e+08,3.67526e+08,3.55921e+08,3.44050e+08,3.40728e+08,3.30039e+08,3.26313e+08,3.19044e+08,3.14199e+08,3.06715e+08,2.96985e+08,2.89196e+08,2.72389e+08,2.66163e+08,2.61264e+08,2.54371e+08,2.47069e+08,2.40682e+08,2.30902e+08,2.26687e+08,2.19206e+08,2.17912e+08,2.06949e+08,2.05193e+08,1.98055e+08,1.95398e+08,1.86659e+08,1.82030e+08,1.75353e+08,1.70122e+08,1.61767e+08,1.51928e+08,1.49552e+08,1.44396e+08,1.40126e+08,1.37014e+08,1.33631e+08,1.30636e+08,1.26564e+08,1.24106e+08,1.21051e+08,1.17110e+08,1.12424e+08,1.11450e+08,1.08317e+08,1.05067e+08,1.03531e+08,1.00970e+08,9.85869e+07,9.65700e+07,9.39281e+07,8.87712e+07,8.36525e+07,8.13642e+07,7.91156e+07,7.60468e+07,7.57014e+07,7.47501e+07,7.24829e+07,6.98848e+07,6.80317e+07,6.67668e+07,6.50850e+07,6.34212e+07,6.22090e+07,6.07616e+07,5.87651e+07,5.62244e+07,5.56132e+07,5.42676e+07,5.32522e+07,5.21356e+07,5.08846e+07,4.89936e+07,4.69234e+07,4.53236e+07,4.39851e+07,4.30041e+07,4.18882e+07,4.17803e+07,4.09067e+07,3.97127e+07,3.88966e+07,3.84706e+07,3.68987e+07,3.44139e+07,3.32737e+07,3.29990e+07,3.23913e+07,3.11509e+07,2.98001e+07,2.89215e+07,2.82584e+07,2.79721e+07,2.67817e+07,2.63027e+07,2.55705e+07,2.49433e+07,2.45724e+07,2.33476e+07,2.29692e+07,2.22707e+07,2.08257e+07,2.04701e+07,1.98763e+07,1.96717e+07,1.92948e+07,1.88321e+07,1.81036e+07,1.75283e+07,1.67943e+07,1.64140e+07,1.61305e+07,1.59338e+07,1.54992e+07,1.53093e+07,1.52381e+07,1.43718e+07,1.42799e+07,1.40386e+07,1.39060e+07,1.37422e+07,1.34037e+07,1.29506e+07,1.28071e+07,1.20725e+07,1.16146e+07,1.11836e+07,1.09005e+07,1.06050e+07,1.01631e+07,9.78494e+06,9.40374e+06,9.23375e+06,9.17873e+06,8.79186e+06,8.53899e+06,8.42458e+06,8.35355e+06,8.27308e+06,8.17964e+06,8.00447e+06,7.81781e+06,7.67850e+06,7.53940e+06,7.24624e+06,7.08847e+06,6.84588e+06,6.73062e+06,6.59950e+06,6.47099e+06,6.36365e+06,6.26576e+06,5.91712e+06,5.80369e+06,5.65658e+06,5.56191e+06,5.34992e+06,5.30373e+06,5.15321e+06,5.04635e+06,4.96499e+06,4.90532e+06,4.81935e+06,4.72099e+06,4.58720e+06,4.44206e+06,4.37043e+06,4.31494e+06,4.21177e+06,4.03767e+06,3.93074e+06,3.83280e+06,3.76641e+06,3.68872e+06,3.57660e+06,3.54045e+06,3.45867e+06,3.38445e+06,3.33941e+06,3.30599e+06,3.21224e+06,3.11398e+06,3.03592e+06,2.91187e+06,2.89629e+06,2.83643e+06,2.79468e+06,2.71234e+06,2.62165e+06,2.51894e+06,2.43710e+06,2.41082e+06,2.34534e+06,2.29015e+06,2.20861e+06,2.16231e+06,2.11666e+06,2.05192e+06,1.94365e+06,1.91230e+06,1.82844e+06,1.81279e+06,1.79041e+06,1.77514e+06,1.74881e+06,1.68614e+06,1.65086e+06,1.61734e+06,1.56270e+06,1.54820e+06,1.52363e+06,1.50172e+06,1.47285e+06,1.44292e+06,1.40990e+06,1.40794e+06,1.36259e+06,1.31121e+06,1.29074e+06,1.26971e+06,1.17641e+06,1.15521e+06,1.13118e+06,1.10526e+06,1.09682e+06,1.08408e+06,1.04324e+06,1.03855e+06,9.98983e+05,9.78307e+05,9.37599e+05,9.08270e+05,8.96649e+05,8.54441e+05,8.36123e+05,8.18847e+05,7.99692e+05,7.92440e+05,7.91780e+05,7.84071e+05,7.77534e+05,7.64514e+05,7.59947e+05,7.49357e+05,7.32784e+05,7.24314e+05,6.82555e+05,6.67472e+05,6.51824e+05,6.33587e+05,6.29552e+05,6.06213e+05,5.90480e+05,5.75481e+05,5.68581e+05,5.51377e+05,5.43729e+05,5.38844e+05,5.31345e+05,5.18819e+05,5.07447e+05,4.94476e+05,4.91435e+05,4.88712e+05,4.78833e+05,4.64554e+05,4.55492e+05,4.39662e+05,4.31153e+05,4.18838e+05,4.06471e+05,4.05653e+05,3.95279e+05,3.78349e+05,3.68077e+05,3.61428e+05,3.57939e+05,3.51093e+05,3.42216e+05,3.30869e+05,3.19727e+05,3.13916e+05,3.04235e+05,2.94848e+05,2.92778e+05,2.82872e+05,2.73061e+05,2.66590e+05,2.62947e+05,2.59994e+05,2.53167e+05,2.46347e+05,2.37190e+05,2.32781e+05,2.29520e+05,2.25854e+05,2.21428e+05,2.19392e+05,2.13361e+05,2.07535e+05,2.04065e+05,2.03139e+05,2.00130e+05,1.97968e+05,1.89018e+05,1.83014e+05,1.79478e+05,1.79377e+05,1.75431e+05,1.73833e+05,1.69375e+05,1.63150e+05,1.59995e+05,1.52625e+05,1.49633e+05,1.48543e+05,1.42720e+05,1.39151e+05,1.36402e+05,1.32020e+05,1.25911e+05,1.25113e+05,1.20519e+05,1.19659e+05,1.16247e+05,1.15429e+05,1.12559e+05,1.08506e+05,1.06495e+05,1.05078e+05,1.03133e+05,1.01528e+05,1.00682e+05,9.90357e+04,9.63392e+04,9.46108e+04,9.30494e+04,9.14814e+04,9.00598e+04,8.91149e+04,8.79064e+04,8.66578e+04,8.53875e+04,8.24753e+04,8.08728e+04,7.99358e+04,7.77382e+04,7.48199e+04,7.07864e+04,7.00943e+04,6.90118e+04,6.75065e+04,6.64541e+04,6.41093e+04,6.40373e+04,6.19616e+04,6.09944e+04,6.03989e+04,5.99467e+04,5.87202e+04,5.81511e+04,5.77231e+04,5.70778e+04,5.55510e+04,5.45532e+04,5.10903e+04,5.07760e+04,5.07169e+04,4.97605e+04,4.93261e+04,4.82272e+04,4.74950e+04,4.51827e+04,4.45754e+04,4.30560e+04,4.22963e+04,4.14450e+04,4.06488e+04,4.01750e+04,3.91003e+04,3.87459e+04,3.79170e+04,3.76305e+04,3.74606e+04,3.64403e+04,3.60032e+04,3.47487e+04,3.43858e+04,3.34355e+04,3.22674e+04,3.17349e+04,3.12312e+04,2.92139e+04,2.88219e+04,2.86729e+04,2.83793e+04,2.78220e+04,2.73264e+04,2.71559e+04,2.69109e+04,2.68167e+04,2.64186e+04,2.61868e+04,2.57559e+04,2.47638e+04,2.44644e+04,2.37085e+04,2.36258e+04,2.33404e+04,2.30679e+04,2.23828e+04,2.19010e+04,2.14365e+04,2.09589e+04,2.06311e+04,2.04204e+04,1.99588e+04,1.97712e+04,1.94615e+04,1.90807e+04,1.90016e+04,1.86274e+04,1.83219e+04,1.80904e+04,1.77839e+04,1.72869e+04,1.72568e+04,1.70626e+04,1.70137e+04,1.64799e+04,1.62514e+04,1.58985e+04,1.52599e+04,1.46431e+04,1.43894e+04,1.42388e+04,1.38554e+04,1.37430e+04,1.34020e+04,1.31903e+04,1.30128e+04,1.26788e+04,1.22939e+04,1.21120e+04,1.19699e+04,1.18084e+04,1.16905e+04,1.16340e+04,1.15937e+04,1.13805e+04,1.12058e+04,1.09720e+04,1.09217e+04,1.06424e+04,1.04237e+04,1.02435e+04,1.00254e+04,9.74301e+03,9.72236e+03,9.60403e+03,9.53046e+03,9.34785e+03,9.26163e+03,9.14332e+03,9.07517e+03,8.94974e+03,8.91435e+03,8.69178e+03,8.59951e+03,8.36000e+03,8.06088e+03,7.85497e+03,7.78940e+03,7.68367e+03,7.65044e+03,7.63703e+03,7.51276e+03,7.40280e+03,7.29771e+03,7.23962e+03,7.20557e+03,7.03827e+03,6.94624e+03,6.71656e+03,6.66938e+03,6.63637e+03,6.58227e+03,6.53343e+03,6.44357e+03,6.28449e+03,6.18634e+03,6.08102e+03,6.03315e+03,6.01417e+03,5.94144e+03,5.90198e+03,5.84814e+03,5.80282e+03,5.74966e+03,5.67431e+03,5.53217e+03,5.46148e+03,5.40554e+03,5.37708e+03,5.29524e+03,5.23190e+03,5.15124e+03,5.08886e+03,4.89696e+03,4.87210e+03,4.80073e+03,4.72018e+03,4.67941e+03,4.63794e+03,4.61622e+03,4.55288e+03,4.53773e+03,4.44132e+03,4.38720e+03,4.36490e+03,4.29962e+03,4.27553e+03,4.23036e+03,4.22734e+03,4.18135e+03,4.12504e+03,4.06047e+03,4.03890e+03,3.98109e+03,3.86983e+03,3.84188e+03,3.82798e+03,3.79865e+03,3.74766e+03,3.72008e+03,3.70285e+03,3.68695e+03,3.64282e+03,3.61231e+03,3.54883e+03,3.49862e+03,3.47660e+03,3.46074e+03,3.43490e+03,3.38598e+03,3.37096e+03,3.35730e+03,3.30762e+03,3.27525e+03,3.21869e+03,3.17838e+03,3.16815e+03,3.16146e+03,3.11930e+03,3.08417e+03,3.04929e+03,2.98016e+03,2.94764e+03,2.92276e+03,2.91059e+03,2.86952e+03,2.85852e+03,2.82088e+03,2.78417e+03,2.75755e+03,2.75222e+03,2.74592e+03,2.73022e+03,2.70750e+03,2.68802e+03,2.67811e+03,2.65991e+03,2.64506e+03,2.60777e+03,2.57658e+03,2.53720e+03,2.52781e+03,2.51787e+03,2.49515e+03,2.43892e+03,2.42763e+03,2.41265e+03,2.39755e+03,2.37135e+03,2.33124e+03,2.28679e+03,2.26564e+03,2.22140e+03,2.21571e+03,2.21199e+03,2.17630e+03,2.13785e+03,2.13650e+03,2.12354e+03,2.08363e+03,2.06894e+03,2.05825e+03,2.04338e+03,2.01134e+03,1.99529e+03,1.98475e+03,1.97666e+03,1.96342e+03,1.95170e+03,1.91003e+03,1.90052e+03,1.89453e+03,1.85553e+03,1.83455e+03,1.82363e+03,1.80599e+03,1.78911e+03,1.76478e+03,1.75073e+03,1.73254e+03,1.71798e+03,1.69461e+03,1.67948e+03,1.66051e+03,1.65047e+03,1.63022e+03,1.59696e+03,1.59077e+03,1.58299e+03,1.56677e+03,1.54280e+03,1.53127e+03,1.52623e+03,1.52273e+03,1.51534e+03,1.50759e+03,1.49731e+03,1.48562e+03,1.46695e+03,1.45565e+03,1.43728e+03,1.42176e+03,1.39738e+03,1.37518e+03,1.35552e+03,1.34740e+03,1.33139e+03,1.31984e+03,1.30251e+03,1.29349e+03,1.26667e+03,1.25240e+03,1.23853e+03,1.21489e+03,1.19863e+03,1.19290e+03,1.15917e+03,1.15193e+03,1.12950e+03,1.12015e+03,1.11314e+03,1.09696e+03,1.07849e+03,1.05157e+03,1.04113e+03,1.03496e+03,1.01374e+03,1.00083e+03,9.84611e+02,9.68993e+02,9.56251e+02,9.42611e+02,9.24218e+02,9.18193e+02,8.90573e+02,8.83261e+02,8.50431e+02,8.43702e+02,8.36988e+02,8.35678e+02,8.24169e+02,8.12005e+02,7.93540e+02,7.81167e+02,7.68320e+02,7.59759e+02,7.45679e+02,7.44441e+02,7.36397e+02,7.21190e+02,7.13433e+02,6.95765e+02,6.88807e+02,6.73676e+02,6.56697e+02,6.45193e+02,6.40789e+02,6.26608e+02,6.20722e+02,6.06291e+02,5.97213e+02,5.80295e+02,5.77616e+02,5.73462e+02,5.56273e+02,5.50184e+02,5.31006e+02,5.20271e+02,5.16913e+02,5.01616e+02,4.90772e+02,4.85597e+02,4.79310e+02,4.63565e+02,4.51015e+02,4.40503e+02,4.34237e+02,4.27055e+02,4.24970e+02,4.18237e+02,4.15509e+02,4.10622e+02,4.02905e+02,3.82041e+02,3.77182e+02,3.72174e+02,3.67648e+02,3.51977e+02,3.48683e+02,3.46353e+02,3.41264e+02,3.34928e+02,3.28011e+02,3.11043e+02,3.08868e+02,2.99919e+02,2.98658e+02,2.89691e+02,2.86753e+02,2.78496e+02,2.71979e+02,2.66051e+02,2.62835e+02,2.61891e+02,2.60917e+02,2.58414e+02,2.57571e+02,2.52554e+02,2.47429e+02,2.44824e+02,2.39673e+02,2.38394e+02,2.32822e+02,2.28982e+02,2.21877e+02,2.17069e+02,2.12456e+02,2.11443e+02,2.10571e+02,2.07407e+02,2.04859e+02,2.00842e+02,1.99928e+02,1.91499e+02,1.90532e+02,1.89544e+02,1.88419e+02,1.86094e+02,1.84695e+02,1.83742e+02,1.80634e+02,1.79134e+02,1.74442e+02,1.71951e+02,1.70939e+02,1.69414e+02,1.68870e+02,1.68085e+02,1.65918e+02,1.62031e+02,1.60952e+02,1.59803e+02,1.58654e+02,1.57563e+02,1.56288e+02,1.54253e+02,1.53453e+02,1.52703e+02,1.51373e+02,1.49987e+02,1.49309e+02,1.48566e+02,1.46930e+02,1.46178e+02,1.45831e+02,1.44974e+02,1.44325e+02,1.43208e+02,1.41702e+02,1.41384e+02,1.40425e+02,1.37768e+02,1.36984e+02,1.36630e+02,1.36382e+02,1.35369e+02,1.34757e+02,1.33841e+02,1.33380e+02,1.32154e+02,1.30333e+02,1.29937e+02,1.29486e+02,1.28821e+02,1.28748e+02,1.28435e+02,1.27938e+02,1.27765e+02,1.27324e+02,1.26399e+02,1.25183e+02,1.24865e+02,1.24520e+02,1.24187e+02,1.23071e+02,1.21989e+02,1.21389e+02,1.21153e+02,1.20652e+02,1.20144e+02,1.18976e+02,1.18937e+02,1.17863e+02,1.17648e+02,1.16741e+02,1.16432e+02,1.16252e+02,1.16195e+02,1.16127e+02,1.15590e+02,1.15332e+02,1.14712e+02,1.14561e+02,1.13910e+02,1.13848e+02,1.13365e+02,1.13301e+02,1.13142e+02,1.13051e+02,1.12765e+02,1.12658e+02,1.12421e+02,1.12184e+02,1.11910e+02,1.11819e+02,1.11748e+02,1.11596e+02,1.11408e+02,1.11076e+02,1.10992e+02,1.10642e+02,1.10497e+02,1.10324e+02,1.09965e+02,1.09161e+02,1.09008e+02,1.08750e+02,1.08472e+02,1.08107e+02,1.08101e+02,1.08013e+02,1.07882e+02,1.07743e+02,1.07656e+02,1.07549e+02,1.07232e+02,1.07087e+02,1.06911e+02,1.06787e+02,1.06659e+02,1.06525e+02,1.06317e+02,1.06041e+02,1.05990e+02,1.05889e+02,1.05817e+02,1.05565e+02,1.05534e+02,1.05532e+02,1.05498e+02,1.05290e+02,1.05225e+02,1.04987e+02,1.04855e+02,1.04798e+02,1.04701e+02,1.04508e+02,1.04462e+02,1.04424e+02,1.04293e+02,1.04228e+02,1.04104e+02,1.04061e+02,1.04030e+02,1.03901e+02,1.03603e+02,1.03462e+02,1.03440e+02,1.03370e+02,1.03317e+02,1.03272e+02,1.03228e+02,1.03107e+02,1.03085e+02,1.02918e+02,1.02916e+02,1.02886e+02,1.02825e+02,1.02789e+02,1.02723e+02,1.02661e+02,1.02621e+02,1.02556e+02,1.02546e+02,1.02514e+02,1.02423e+02,1.02397e+02,1.02368e+02,1.02318e+02,1.02238e+02,1.02172e+02,1.02138e+02,1.02001e+02,1.01933e+02,1.01882e+02,1.01717e+02,1.01689e+02,1.01664e+02,1.01608e+02,1.01601e+02,1.01577e+02,1.01549e+02,1.01507e+02,1.01502e+02,1.01436e+02,1.01426e+02,1.01419e+02,1.01412e+02,1.01369e+02,1.01325e+02,1.01313e+02,1.01311e+02,1.01299e+02,1.01281e+02,1.01258e+02,1.01251e+02,1.01235e+02,1.01205e+02,1.01178e+02,1.01155e+02,1.01127e+02,1.01099e+02,1.01084e+02,1.01077e+02,1.01052e+02,1.01038e+02,1.01030e+02,1.00997e+02,1.00979e+02,1.00973e+02,1.00934e+02,1.00910e+02,1.00896e+02,1.00891e+02,1.00851e+02,1.00839e+02,1.00827e+02,1.00813e+02,1.00799e+02,1.00791e+02,1.00776e+02,1.00760e+02,1.00745e+02,1.00725e+02,1.00716e+02,1.00703e+02,1.00689e+02,1.00668e+02,1.00651e+02,1.00633e+02,1.00589e+02,1.00575e+02,1.00569e+02,1.00562e+02,1.00550e+02,1.00544e+02,1.00534e+02,1.00521e+02,1.00514e+02,1.00499e+02,1.00471e+02,1.00460e+02,1.00445e+02,1.00441e+02,1.00425e+02,1.00408e+02,1.00401e+02,1.00398e+02,1.00388e+02,1.00385e+02,1.00377e+02,1.00371e+02
