F1,1.47643e+04,1.44946e+04,1.52062e+04,1.57766e+04,1.50714e+04,1.43581e+04,1.52630e+04,7.91674e+03,1.07439e+04,1.27082e+04,1.27254e+04,1.06108e+04,7.03657e+03,2.08749e+04,1.38516e+04,1.30270e+04,9.02504e+03,1.56206e+04,1.37937e+04,9.52924e+03,1.88188e+04,1.24923e+04,1.46004e+04,1.06188e+04,1.09096e+04,1.92280e+04,9.91169e+03,9.53872e+03,1.38150e+04,1.70037e+04,8.17772e+03,9.04574e+03,1.04283e+04,8.21936e+03,9.85663e+03,1.44916e+04,8.49538e+03,1.48885e+04,1.37440e+04,1.54505e+04,8.76453e+03,7.02781e+03,1.10565e+04,1.45661e+04,1.10674e+04,1.15938e+04,1.32591e+04,1.13641e+04,1.45470e+04,7.95701e+03
F2,6.95149e+02,7.32229e+02,7.15325e+02,6.16367e+02,7.40382e+02,6.48865e+02,6.62143e+02,7.17573e+02,6.50161e+02,6.91230e+02,6.63420e+02,6.95649e+02,6.65955e+02,7.67562e+02,6.89658e+02,5.95335e+02,7.51407e+02,6.58309e+02,6.77576e+02,6.11802e+02,7.32148e+02,7.06808e+02,7.73396e+02,6.86533e+02,8.90318e+02,7.59020e+02,7.07836e+02,6.87413e+02,6.31173e+02,6.36858e+02,7.01452e+02,6.41227e+02,6.46409e+02,8.09568e+02,6.55800e+02,7.33646e+02,7.09863e+02,6.13848e+02,6.60928e+02,6.17435e+02,6.45969e+02,7.32710e+02,7.16345e+02,6.68838e+02,7.51221e+02,6.32666e+02,7.11751e+02,6.48115e+02,6.46965e+02,7.34973e+02
F3,6.42324e+02,6.47859e+02,6.41750e+02,6.42202e+02,6.33271e+02,6.45769e+02,6.49197e+02,6.47201e+02,6.53964e+02,6.47658e+02,6.47924e+02,6.39153e+02,6.32413e+02,6.35955e+02,6.40610e+02,6.40838e+02,6.48836e+02,6.37272e+02,6.39403e+02,6.33206e+02,6.46204e+02,6.41660e+02,6.44925e+02,6.32909e+02,6.46331e+02,6.45799e+02,6.43600e+02,6.40504e+02,6.38297e+02,6.43853e+02,6.38570e+02,6.40265e+02,6.42589e+02,6.42125e+02,6.42164e+02,6.42291e+02,6.33848e+02,6.53530e+02,6.31811e+02,6.48936e+02,6.36311e+02,6.41635e+02,6.44814e+02,6.37320e+02,6.41262e+02,6.53141e+02,6.38814e+02,6.30523e+02,6.49668e+02,6.44994e+02
F4,9.35593e+02,9.35034e+02,9.42107e+02,9.48793e+02,9.31729e+02,9.29271e+02,9.28336e+02,9.29163e+02,9.46540e+02,9.55621e+02,9.29708e+02,9.49560e+02,9.54599e+02,9.46172e+02,9.57421e+02,9.17231e+02,9.46416e+02,9.37060e+02,9.47286e+02,9.22199e+02,9.46402e+02,9.37339e+02,9.43160e+02,9.40559e+02,9.35524e+02,9.33887e+02,9.37908e+02,9.47750e+02,9.36513e+02,9.54216e+02,9.31545e+02,9.56796e+02,9.52163e+02,9.38708e+02,9.35660e+02,9.39039e+02,9.71113e+02,9.69962e+02,9.47970e+02,9.42908e+02,9.27442e+02,9.44341e+02,9.50168e+02,9.48846e+02,9.39494e+02,9.61571e+02,9.56180e+02,9.52032e+02,9.31240e+02,9.35071e+02
F5,2.21075e+03,2.69479e+03,1.87580e+03,2.56543e+03,1.85987e+03,1.99938e+03,2.50759e+03,1.79320e+03,2.40827e+03,2.66110e+03,2.17617e+03,1.55405e+03,1.94668e+03,2.30983e+03,2.27178e+03,2.00099e+03,1.94099e+03,1.69239e+03,1.78717e+03,2.06207e+03,1.81853e+03,2.09367e+03,1.84613e+03,1.73737e+03,2.90971e+03,1.43924e+03,1.52710e+03,3.17143e+03,2.10612e+03,2.10754e+03,3.09352e+03,2.49687e+03,1.86315e+03,2.64202e+03,2.02247e+03,1.78497e+03,1.79622e+03,2.67166e+03,1.62192e+03,2.12847e+03,2.57358e+03,2.60166e+03,1.77299e+03,2.23591e+03,2.17574e+03,2.16098e+03,2.04758e+03,1.96651e+03,2.48569e+03,1.88772e+03
F6,8.16205e+07,3.84259e+07,1.54856e+08,7.68089e+07,1.04682e+07,1.56892e+07,1.38861e+08,1.01310e+08,1.04516e+08,6.25361e+07,1.58112e+08,1.48329e+08,4.04064e+07,5.98446e+07,7.11589e+07,5.25908e+07,1.77205e+08,1.35204e+08,1.69255e+08,3.92974e+07,2.43935e+08,3.41090e+07,2.12631e+08,6.17968e+07,3.51155e+07,1.28144e+08,1.25861e+08,1.25168e+08,1.70289e+07,1.10329e+08,3.48949e+07,3.76126e+07,4.10945e+07,5.84609e+07,1.71099e+08,1.62497e+08,1.93855e+08,8.06609e+07,2.07305e+08,2.33343e+08,1.51418e+08,1.26753e+08,6.83696e+07,7.74262e+07,1.01526e+08,2.08095e+08,5.70651e+07,2.97809e+07,1.82548e+08,5.86073e+06
F7,2.14103e+03,2.12483e+03,2.11264e+03,2.14599e+03,2.13086e+03,2.13577e+03,2.14047e+03,2.12669e+03,2.14863e+03,2.12969e+03,2.15284e+03,2.13583e+03,2.11501e+03,2.16193e+03,2.10301e+03,2.12942e+03,2.11990e+03,2.16263e+03,2.15043e+03,2.14920e+03,2.11972e+03,2.13140e+03,2.15179e+03,2.14788e+03,2.16171e+03,2.13433e+03,2.13369e+03,2.09751e+03,2.15044e+03,2.13428e+03,2.14373e+03,2.16618e+03,2.16812e+03,2.17555e+03,2.12437e+03,2.11866e+03,2.18944e+03,2.12053e+03,2.11964e+03,2.13389e+03,2.12186e+03,2.14269e+03,2.15801e+03,2.11543e+03,2.14674e+03,2.13766e+03,2.12791e+03,2.15114e+03,2.17377e+03,2.12625e+03
F8,2.25154e+03,2.25194e+03,2.25413e+03,2.27288e+03,2.26214e+03,2.26669e+03,2.25764e+03,2.24560e+03,2.25773e+03,2.26405e+03,2.27408e+03,2.25556e+03,2.26829e+03,2.27175e+03,2.24535e+03,2.25944e+03,2.25508e+03,2.26625e+03,2.26325e+03,2.25214e+03,2.26094e+03,2.24304e+03,2.25985e+03,2.26015e+03,2.27505e+03,2.26344e+03,2.25593e+03,2.27631e+03,2.26341e+03,2.29143e+03,2.27280e+03,2.26325e+03,2.26745e+03,2.27360e+03,2.25568e+03,2.24621e+03,2.25801e+03,2.24404e+03,2.24037e+03,2.26158e+03,2.26775e+03,2.25946e+03,2.25138e+03,2.25835e+03,2.26390e+03,2.26769e+03,2.25249e+03,2.24345e+03,2.27001e+03,2.25439e+03
F9,2.55582e+03,2.57137e+03,2.57765e+03,2.57180e+03,2.58839e+03,2.57016e+03,2.60810e+03,2.64599e+03,2.57659e+03,2.55718e+03,2.57428e+03,2.57550e+03,2.58450e+03,2.53454e+03,2.53206e+03,2.56284e+03,2.57421e+03,2.58173e+03,2.54055e+03,2.62177e+03,2.58364e+03,2.60000e+03,2.60250e+03,2.54914e+03,2.55853e+03,2.55193e+03,2.58001e+03,2.55858e+03,2.54728e+03,2.58324e+03,2.53368e+03,2.60006e+03,2.56243e+03,2.56221e+03,2.55705e+03,2.58144e+03,2.59046e+03,2.56432e+03,2.62358e+03,2.53334e+03,2.57988e+03,2.61553e+03,2.57579e+03,2.55216e+03,2.58755e+03,2.55523e+03,2.56711e+03,2.53662e+03,2.60817e+03,2.54010e+03
F10,2.52557e+03,2.53435e+03,2.53481e+03,2.52649e+03,2.54094e+03,2.52196e+03,2.52328e+03,2.52421e+03,2.78322e+03,2.52123e+03,2.53394e+03,2.51655e+03,2.52369e+03,2.52239e+03,2.52363e+03,6.24828e+03,2.51771e+03,2.52159e+03,2.52308e+03,2.52772e+03,2.51990e+03,2.53167e+03,2.53110e+03,2.52100e+03,2.52994e+03,2.51633e+03,6.36831e+03,2.52833e+03,2.52534e+03,2.51613e+03,2.51821e+03,2.51948e+03,2.52325e+03,2.52264e+03,2.52981e+03,2.52601e+03,6.09470e+03,2.52738e+03,2.52473e+03,2.52652e+03,2.52822e+03,2.52807e+03,2.52801e+03,2.53316e+03,2.81092e+03,2.51881e+03,2.52920e+03,2.53160e+03,2.52360e+03,2.53723e+03
